,ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value,arg,cpi,edu,employ,exchange,gdp,green,income,pop,tax,LifeLadder,LogGDPPerCapita,SocialSupport,Expectancy,Freedom,Generosity,Corruption,PositiveAffect,NegativeAffect,Africa,Americas,Eastern Mediterranean,Europe,South-East Asia,Western Pacific,YearInd,cbrt_cpi,cbrt_exchange,cbrt_gdp,cbrt_green,cbrt_income,cbrt_pop
46,AFR,Africa,SYC,Seychelles,2018,Both sexes,21.1,3.369565217,127.6526482,0.44145238128422903,0.6101546542165159,13.91111667,16390.82491,780.0,13505.57216,6.214746174871622e-05,0.9696856850200511,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,19,5.0351213630047065,2.405030920688263,25.401942992085186,9.20516408251589,0.48358331759182116,45.90939949233071
47,EMR,Eastern Mediterranean,EGY,Egypt,2018,Both sexes,21.4,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,1.0,0.0,0.0,0.0,19,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
48,EUR,Europe,LUX,Luxembourg,2018,Both sexes,21.7,54.13950617,113.11584309999999,0.5961953224921815,0.46848555587977825,537.2851242258524,116597.2956,10220.0,60224.55127999999,0.00042919042540611786,0.5195594680685869,0.8807214895267649,0.9999999999999998,0.8462929475587705,0.8672566371681416,0.8516886930983847,-0.022000000000000002,0.385,0.6290630975143402,0.20286885245901634,0.0,0.0,0.0,1.0,0.0,0.0,19,4.8362396386255515,4.668049953214195,48.853553532598276,21.70119412684468,0.8933087448820418,84.7141493497343
49,AMR,Americas,ARG,Argentina,2018,Both sexes,21.8,54.36055965,127.72994692466757,0.618857657593047,0.43288590604026855,28.09499167,11633.49801,365650.0,9676.811107,0.03194059153573083,0.31071233216835753,0.5994957331264544,0.6780439121756487,0.8426763110307417,0.7471554993678886,0.7958883994126285,-0.21100000000000002,0.855,0.7629063097514338,0.4467213114754097,0.0,1.0,0.0,0.0,0.0,0.0,19,5.0035644879782,3.0400190322994742,22.658793071489598,71.50809238936273,0.4168744701358158,354.3524583911307
50,WPR,Western Pacific,KHM,Cambodia,2018,Both sexes,21.8,31.53183775,127.63346609999998,0.5088011824990611,0.4798377350272638,4051.1669,1512.126989,37460.0,1254.2304470000001,0.011660340503009093,0.6061024861735009,0.4693560899922422,0.33892215568862283,0.6528028933092226,0.5195954487989889,0.9603524229074889,0.036000000000000004,0.7271580756013746,0.8107074569789673,0.637295081967213,0.0,0.0,0.0,0.0,0.0,1.0,19,5.034869144605534,15.941409275036508,11.477908412001412,33.459742239898056,0.13653414450528126,253.28878583426902
51,WPR,Western Pacific,MYS,Malaysia,2018,Both sexes,21.8,26.08735352,120.66322279999999,0.445138418482395,0.6119054566676395,4.0351301369999995,11377.6542,306670.0,8009.273731,0.02263041365610176,0.13975610161644622,0.5114429790535296,0.7161676646706583,0.6419529837251358,0.6902654867256639,0.8384728340675478,0.127,0.894,0.7705544933078393,0.1987704918032787,0.0,0.0,0.0,0.0,0.0,1.0,19,4.941494392910444,1.5920346481236802,22.491456311761354,67.43578712742094,0.38219668978842936,315.9116380884124
52,AMR,Americas,URY,Uruguay,2018,Both sexes,21.8,80.08170495,188.0962576,0.7104670733862108,0.49518529325941063,30.72525833,18703.86029,36160.0,14308.11629,0.0024693280154088598,0.44497205241812343,0.7117920868890614,0.6676646706586826,0.8734177215189877,0.7534766118836917,0.8399412628487517,-0.09699999999999999,0.6829999999999999,0.8718929254302102,0.35245901639344257,0.0,1.0,0.0,0.0,0.0,0.0,19,5.729631855753284,3.1320727977573872,26.544654882308624,33.06811763779858,0.4959061216971332,151.0926145581022
53,WPR,Western Pacific,JPN,Japan,2018,Both sexes,21.9,12.12620027,104.9814383,0.5803074428774306,0.5194047271666181,110.4231793,39808.168560000006,1186770.0,31783.591119999997,0.09084303441851281,0.46012659624152197,0.599689681923972,0.7960079840319361,0.8173598553345388,0.9431099873577748,0.6886930983847284,-0.261,0.687,0.5391969407265772,0.16803278688524584,0.0,0.0,0.0,0.0,0.0,1.0,19,4.717415968948531,4.797556327031994,34.144760111451696,105.87388585161621,0.6929850640455826,502.0305426304027
54,WPR,Western Pacific,KOR,Republic of Korea,2018,Both sexes,22.0,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,19,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
55,EMR,Eastern Mediterranean,KWT,Kuwait,2018,Both sexes,22.1,8.417508417999999,125.2341456,0.5088011824990611,0.4798377350272638,0.30195649399999996,33399.06048,112970.0,32213.91281,0.0029633426793434984,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,1.0,0.0,0.0,0.0,19,5.003119994055803,0.6708850663017372,32.20411855296051,48.341602495868706,0.6967756022691922,160.53614413578904
56,EMR,Eastern Mediterranean,IRQ,Iraq,2018,Both sexes,22.2,21.30707994,119.8571739,0.5088011824990611,0.4798377350272638,1182.75,5523.078375,215690.0,4359.27789,0.027588748447972083,0.0037416697675862675,0.4235841737781225,0.5267465069860278,0.5967450271247742,0.47534766118836935,0.43171806167400867,-0.068,0.887,0.35181644359464614,0.7766393442622951,0.0,0.0,1.0,0.0,0.0,0.0,19,4.930466485927524,10.575420680859937,17.676396528106803,59.97128255362707,0.2843939560835389,337.471449619636
57,EUR,Europe,SVN,Slovenia,2018,Both sexes,22.7,30.39272164,109.26941240000001,0.665186831407018,0.45783484096877747,537.2851242258524,26104.10279,17170.0,20805.99521,0.0014817668362682391,0.6638090289117844,0.6879363847944141,0.7806387225548901,0.9168173598553345,0.8198482932996205,0.9368575624082232,-0.11900000000000001,0.8390000000000001,0.42638623326959835,0.35245901639344257,0.0,0.0,0.0,1.0,0.0,0.0,19,4.780788552410438,4.668049953214195,29.664447018349282,25.79824117168956,0.5818579978667091,127.52505466871901
58,SEAR,South-East Asia,THA,Thailand,2018,Both sexes,22.8,43.27741784,112.4707868,0.6871910015158788,0.6251823752553255,32.31022574,7296.879608,416950.0,5558.319625,0.049843655844304974,0.36900679436747924,0.6419705197827773,0.6323353293413172,0.7938517179023509,0.6965865992414666,0.882525697503671,0.259,0.907,0.8068833652007646,0.19467213114754098,0.0,0.0,0.0,0.0,1.0,0.0,19,4.8270290344918,3.185028558357329,19.3960097436804,74.70700502458959,0.3211017633400357,411.0037946382148
59,SEAR,South-East Asia,LKA,Sri Lanka,2018,Both sexes,22.9,45.44807966,150.2282395,0.5693451114397605,0.3656259118762767,162.46485869999998,4058.803511,35240.0,3676.832636,0.015552153508851693,0.363454819265239,0.33611326609775005,0.5642714570858283,0.7215189873417723,0.6965865992414666,0.814977973568282,0.106,0.856,0.7839388145315486,0.40778688524590156,0.0,0.0,0.0,0.0,1.0,0.0,19,5.315986376446741,5.456571023205874,15.951419718164058,32.785260083380585,0.26038914709668926,278.79584933580963
60,EUR,Europe,ITA,Italy,2018,Both sexes,23.4,41.66526719,109.9515203,0.5762375618711075,0.2945725124015174,537.2851242258524,34608.6756,399600.0,28888.053410000004,0.04337667371930333,0.4567583897123618,0.7399146625290923,0.8013972055888223,0.8661844484629294,0.8988621997471555,0.5080763582966226,-0.021,0.888,0.4359464627151052,0.6147540983606555,0.0,0.0,0.0,1.0,0.0,0.0,19,4.790715854849439,4.668049953214195,32.588296575558914,73.65606157152891,0.6665446598189833,392.40192012937405
61,EUR,Europe,NLD,Netherlands,2018,Both sexes,23.4,54.11345411,112.9336621,0.7991934759200424,0.5455208637292093,537.2851242258524,53018.62936,178640.0,44736.33128,0.012365312892745908,0.4942075754596161,0.9233902249806049,0.8594810379241513,0.913200723327306,0.8577749683944376,0.9045521292217327,0.161,0.371,0.84321223709369,0.20901639344262288,0.0,0.0,0.0,1.0,0.0,0.0,19,4.83364187577171,4.668049953214195,37.56725810838967,56.31960108618966,0.794810368183971,258.29068052890153
62,EUR,Europe,IRL,Ireland,2018,Both sexes,23.6,65.55378139,105.59276329999999,0.9388788391158266,0.49854099795739726,537.2851242258524,79068.97461,65090.0,41915.99976,0.0034874983667927944,0.326193142590677,0.82622187742436,0.9375249500998006,0.9113924050632912,0.8577749683944376,0.8179148311306901,0.14400000000000002,0.36200000000000004,0.7456978967495217,0.22540983606557372,0.0,0.0,0.0,1.0,0.0,0.0,19,4.726555027679556,4.668049953214195,42.92088836111423,40.225806223422126,0.7745080984885009,169.47143788854308
63,AFR,Africa,BWA,Botswana,2018,Both sexes,23.7,45.63301749,145.7132674,0.5088011824990611,0.4798377350272638,10.199975,8279.818457,16120.0,5799.849918999999,0.0016111345676919912,0.1890640769371622,0.14720713731574864,0.6273453093812373,0.6528028933092226,0.43426042983565116,0.7547723935389132,-0.254,0.807,0.5908221797323133,0.33606557377049173,1.0,0.0,0.0,0.0,0.0,0.0,19,5.262188068842041,2.168701113432667,20.230514982222864,25.261260213206747,0.3278389997018407,131.11597444907076
64,WPR,Western Pacific,PLW,Palau,2018,Both sexes,23.7,9.347826087,127.72994692466757,0.5088011824990611,0.4798377350272638,1.0,15657.17715,320.0,12664.677869724934,5.5309043816618635e-06,0.5148140408663777,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,19,5.0035644879782,1.0,25.017149379927442,6.839903786706788,0.36919321933494065,26.164148855515975
65,WPR,Western Pacific,VUT,Vanuatu,2018,Both sexes,24.1,15.34044299,113.9809232,0.5088011824990611,0.4798377350272638,110.165,3125.404999,870.0,2865.4044559999998,0.0002028168204563004,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,19,4.848537103697542,4.793814370133567,14.620720250053813,9.54640270936004,0.22760302366277987,66.3939553940157
66,WPR,Western Pacific,PHL,Philippines,2018,Both sexes,24.3,41.72116578,126.47629280000001,0.459040848962721,0.4839509775313686,52.66142995,3252.1102739999997,232340.0,3279.594919,0.07657045344839905,0.1913656377160663,0.6142358417377812,0.48203592814371277,0.7450271247739603,0.5290771175726929,0.9016152716593244,-0.10800000000000001,0.726,0.673040152963671,0.594262295081967,0.0,0.0,0.0,0.0,0.0,1.0,19,5.019606917258976,3.748270134288082,14.815685637325641,61.47633875074816,0.24501698617717024,474.2298048325481
67,EUR,Europe,KAZ,Kazakhstan,2018,Both sexes,24.4,80.0224099,179.1206995,0.6635244729308889,0.6171578640210098,344.7058333,9812.626370999998,274220.0,6505.762547,0.013115519794379428,0.16250549295084046,0.6411947245927073,0.7011976047904189,0.9095840867992769,0.6144121365360302,0.7870778267254037,-0.098,0.8240000000000001,0.5200764818355638,0.12090163934426226,0.0,0.0,0.0,1.0,0.0,0.0,19,5.6370072345074735,7.011585124000281,21.408936183343137,64.96803161712488,0.34651539957139255,263.40901241334086
68,WPR,Western Pacific,CHN,China,2018,Both sexes,24.7,56.07908341,121.55887790000001,0.5088011824990611,0.6307265830172163,6.615957177,9976.677137,12355240.0,8177.556975,0.9999999999999999,0.2374854228809422,0.47110162916989917,0.5982035928143712,0.6401446654611213,0.7629582806573958,0.86784140969163,-0.159,0.7271580756013746,0.831739961759082,0.17827868852459014,0.0,0.0,0.0,0.0,0.0,1.0,19,4.95369078752947,1.8772879615481168,21.527584667075267,231.18007235562837,0.3859031076741366,1116.7491832787462
69,EUR,Europe,BEL,Belgium,2018,Both sexes,25.0,44.71598415,115.4516256,0.946007588211483,0.3870732419025388,537.2851242258524,47554.74631,108750.0,39098.08554,0.008197518313145363,0.47602028823281733,0.8126454615981381,0.8401197604790422,0.8969258589511756,0.8482932996207335,0.7400881057268722,-0.125,0.63,0.6290630975143402,0.30122950819672123,0.0,0.0,0.0,1.0,0.0,0.0,19,4.869301700140307,4.668049953214195,36.22969042220631,47.732013546800204,0.753292068180147,225.23960647664808
70,EMR,Eastern Mediterranean,BHR,Bahrain,2018,Both sexes,25.1,11.02564103,117.5893744,0.5575890036367551,0.4798377350272638,0.376,23991.041390000002,48950.0,20217.33548,0.0011195590160752163,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,1.0,0.0,0.0,0.0,19,4.899172071695515,0.7217652160277389,28.841401917426523,36.580606246223255,0.5748830712850566,116.21126778417535
71,EUR,Europe,MLT,Malta,2018,Both sexes,25.1,32.4375,111.61961310000001,0.6162808931393524,0.4880361832506567,537.2851242258524,30672.29224,2040.0,12664.677869724934,0.0003406442578939095,0.6068813959039262,0.8161365399534523,0.8053892215568863,0.9005424954792046,0.8546144121365362,0.9148311306901615,0.179,0.595,0.5736137667304014,0.3954918032786885,0.0,0.0,0.0,1.0,0.0,0.0,19,4.814821275940852,4.668049953214195,31.30272009350657,12.682651410769994,0.36919321933494065,78.54829543298038
72,EUR,Europe,CHE,Switzerland,2018,Both sexes,25.1,38.21425381,99.18696059999999,0.5844821966177357,0.5957105339947477,0.977883333,86388.40495,46020.0,64906.68897,0.006106124899530401,0.21568017775833428,0.932311869666408,0.8980039920159679,0.8969258589511756,0.9146649810366623,0.9133627019089572,0.10099999999999999,0.301,0.7093690248565966,0.18237704918032785,0.0,0.0,0.0,1.0,0.0,0.0,19,4.628975271854212,0.992572750199434,44.20640027810818,35.83567078075962,0.9196918380352899,204.19736921769996
73,AMR,Americas,USA,United States of America,2018,Both sexes,25.1,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,19,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
74,EUR,Europe,MDA,Republic of Moldova,2018,Both sexes,25.3,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,1.0,0.0,0.0,19,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
75,EUR,Europe,ISR,Israel,2018,Both sexes,25.5,28.80314233,107.2709342,0.6047040496119265,0.5389553545374964,3.590558127,41704.82857,87830.0,36077.163510000006,0.0063706942709980535,0.514168703402168,0.8194336695112491,0.7884231536926147,0.8607594936708863,0.8893805309734515,0.6182085168869309,0.055,0.77,0.4627151051625237,0.36680327868852447,0.0,0.0,0.0,1.0,0.0,0.0,19,4.751463027818287,1.5312778034723906,34.67864448230265,44.450941179912995,0.7293828383500531,207.10152394250906
76,EUR,Europe,ROU,Romania,2018,Both sexes,25.5,58.30146036,119.2169328,0.49305819362704095,0.4121680770353079,3.941616667,12398.98198,109010.0,9941.856414,0.013975361096900387,0.4728351512784332,0.6689294026377036,0.7235528942115768,0.6943942133815552,0.6965865992414666,0.7944199706314243,-0.217,0.9209999999999999,0.6003824091778202,0.39959016393442615,0.0,0.0,0.0,1.0,0.0,0.0,19,4.9216717829887715,1.579640022007391,23.145257114496665,47.77002257796707,0.42200979384566917,269.0408122964842
77,EUR,Europe,UKR,Ukraine,2018,Both sexes,25.5,71.33068692,261.06883430000005,0.5088011824990611,0.47636416690983374,27.20049233,3096.817402,274510.0,2782.196609,0.0320325095229206,0.7786419736067779,0.38013964313421256,0.5558882235528941,0.844484629294756,0.6144121365360302,0.5271659324522759,-0.07400000000000001,0.943,0.35946462715105143,0.24385245901639338,0.0,0.0,0.0,1.0,0.0,0.0,19,6.3912382896754005,3.0074073372504873,14.576005816038203,64.99092575495638,0.22390515257075086,354.69197111715175
78,EUR,Europe,POL,Poland,2018,Both sexes,26.0,47.398504100000004,111.62534840000002,0.6481297010827964,0.4339072074700906,3.611716667,15468.40941,389650.0,13031.43384,0.02725928231800414,0.6112386807822129,0.6611714507370056,0.7447105788423152,0.7757685352622062,0.7629582806573958,0.8311306901615272,-0.254,0.72,0.6137667304015294,0.14959016393442623,0.0,0.0,0.0,1.0,0.0,0.0,19,4.814903740455058,1.5342797665182082,24.916204464804004,73.03957321420054,0.47607212640298,336.1230593743444
79,EMR,Eastern Mediterranean,TUN,Tunisia,2018,Both sexes,26.0,62.71240989,145.54466259999998,0.5088011824990611,0.4798377350272638,2.646866667,3438.8050670000002,41100.0,3220.464473,0.008296711992156423,0.46012659624152197,0.3954615981380917,0.5287425149700598,0.5406871609403255,0.6871049304677626,0.5080763582966226,-0.191,0.84,0.32695984703632897,0.5368852459016392,0.0,0.0,1.0,0.0,0.0,0.0,19,5.260157659835072,1.3832818806946043,15.093936525789562,34.51018392906511,0.24262430063777043,226.1436617589197
80,EUR,Europe,BLR,Belarus,2018,Both sexes,26.6,41.64449699,481.39031389999997,0.5835941379872858,0.6283921797490517,2.037608333,6330.075246,88140.0,4975.785814,0.006802007880132144,0.46741036463656954,0.49107835531419697,0.6409181636726546,0.851717902350814,0.6618204804045513,0.4992657856093979,-0.174,0.718,0.055449330783938766,0.2725409836065573,0.0,0.0,0.0,1.0,0.0,0.0,19,7.837287571568557,1.2677693152527254,18.498490498701205,44.50317698144582,0.3040075820926321,211.6684847702419
81,WPR,Western Pacific,COK,Cook Islands,2018,Both sexes,26.6,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,19,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
82,EUR,Europe,ARM,Armenia,2018,Both sexes,26.7,58.914646999999995,127.337952,0.45298247096681743,0.33702947184126064,482.9879466,4220.540321,9360.0,3685.765957,0.00211207812001856,0.4821912105725245,0.4577191621411948,0.5620758483033932,0.6871609403254976,0.6871049304677626,0.7400881057268722,-0.163,0.677,0.305927342256214,0.721311475409836,0.0,0.0,0.0,1.0,0.0,0.0,19,5.0309803405748035,7.845948098096019,16.160545558455436,21.074564860592623,0.26072181048511356,143.4474225347807
83,WPR,Western Pacific,FJI,Fiji,2018,Both sexes,26.7,23.26217843,129.9923489,0.5088011824990611,0.4798377350272638,2.087379789,6317.437799,2820.0,5151.952670000001,0.0006270335246302008,0.726317791156106,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,19,5.065697635306071,1.2780087424491526,18.48617208611865,14.128076443741248,0.30931177836433876,95.95491227631817
84,AFR,Africa,MUS,Mauritius,2018,Both sexes,26.9,42.36453202,129.3891611,0.5338698321584092,0.4445579223810914,33.93445,11208.3273,6740.0,11112.664840000001,0.000901182712566779,0.6553832811916794,0.6167571761055083,0.673253493013972,0.8589511754068718,0.6713021491782558,0.8267254038179148,-0.073,0.785,0.6749521988527724,0.11270491803278684,1.0,0.0,0.0,0.0,0.0,0.0,19,5.057850236631178,3.237528534902514,22.379322502712565,18.889478387343686,0.44366275479656314,108.1595435754901
85,SEAR,South-East Asia,IND,India,2018,Both sexes,27.0,60.43138851,166.6726449,0.39358974365606825,0.3062445287423403,68.38946709,1996.915087,3374990.0,1752.6863280000002,0.9712162365823548,0.29522440690818935,0.21644685802948016,0.4279441117764471,0.3688969258589513,0.472187104930468,0.8604992657856094,0.085,0.805,0.45124282982791575,0.5204918032786885,0.0,0.0,0.0,0.0,1.0,0.0,19,5.503277879676149,4.089432773643595,12.592729254083213,149.99985185170553,0.17042841715019572,1105.9300355119901
86,AMR,Americas,CUB,Cuba,2018,Both sexes,27.1,60.69364162,127.72994692466757,0.5747758556086527,0.4798377350272638,537.2851242258524,8824.194008,41860.0,12664.677869724934,0.00813368063344073,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,19,5.0035644879782,4.668049953214195,20.664505445636074,34.72160093703155,0.36919321933494065,224.65392723724653
87,EUR,Europe,LTU,Lithuania,2018,Both sexes,27.1,47.05412741,115.68150279999999,0.622857227544754,0.4862853807995332,537.2851242258524,19166.81227,18840.0,16198.341390000001,0.0020042330237811396,0.5279371821263819,0.6995733126454616,0.7662674650698602,0.8951175406871613,0.699747155499368,0.5800293685756241,-0.237,0.852,0.1835564053537284,0.22745901639344254,0.0,0.0,0.0,1.0,0.0,0.0,19,4.872531333746622,4.668049953214195,26.761880660798294,26.608902742966233,0.5232110438391996,140.9718603201263
